71139.947988,71139.947988,0,0,0,0,70547.118608,70547.118608
43612.280624,43612.280624,0,0,0,0,43173.64633,43173.64633
70870.691282,70870.691282,0,0,0,0,70247.89581999999,70247.89581999999
30878.580876,30878.580876,0,0,0,0,30432.867672,30432.867672
34526.957226,34526.957226,0,0,0,0,34301.323814,34301.323814
11324.988835999999,11324.988835999999,0,0,0,0,11241.473342,11241.473342
29304.215647999998,29304.215647999998,0,0,0,0,29129.996241999994,29129.996241999994
66820.64741,66820.64741,0,0,0,0,65232.78141,65232.78141
26356.565346,26356.565346,0,0,0,0,25754.271346,25754.271346
1042.7342107652,1042.7342107652,0,0,0,0,1042.517412216158,1042.7342107652
38709.763904,38709.763904,0,0,0,0,37943.207904,37943.207904
33072.057404,33072.057404,0,0,0,0,32313.323404,32313.323404
2092.6319170740003,2092.6319170740003,0,0,0,0,2092.619311271774,2092.6319170740003
25704.820662,25704.820662,0,0,0,0,24844.400662,24844.400662
17810.099528000002,17810.099528000002,0,0,0,0,17593.469238,17593.469238
126321.84267599999,126321.84267599999,0,0,0,0,121910.234676,121910.234676
781.0403814602,781.0403814602,0,0,0,0,781.0224445973399,781.0403814602
2183.5161887500003,2183.5161887500003,0,0,0,0,2183.501239281024,2183.51618875
1230.4237937944001,1230.4237937944001,0,0,0,0,1230.406963142246,1230.4237937944
1291.5866212136,1291.5866212136,0,0,0,0,1291.5777840275077,1291.5866212136
5276.664441221401,5276.664441221401,0,0,0,0,5275.727249511633,5276.6644412214
29588.975558,29588.975558,0,0,0,0,28650.335558,28650.335558
455.1094589378,455.1094589378,0,0,0,0,455.00231274376796,455.10945893779996
924.9896432008001,924.9896432008001,0,0,0,0,924.885140662862,924.9896432008001
192934.769054,192934.769054,0,0,0,0,189414.869054,189414.869054
74471.23610200001,74471.23610200001,0,0,0,0,72554.84610200001,72554.84610200001
21970.034678,21970.034678,0,0,0,0,21039.216678,21039.216678
932.4993764456001,932.4993764456001,0,0,0,0,932.49331416094,932.4993764456001
37.289300437,37.289300437,0,0,0,0,37.281494464278,37.289300436999994
2009.0992264070003,2009.0992264070003,0,0,0,0,2008.8709351341538,2009.099226407
40210.836992000004,40210.836992000004,0,0,0,0,39272.196992,39272.196992
120633.715564,120633.715564,0,0,0,0,118099.387564,118099.387564
19018.864476000002,19018.864476000002,0,0,0,0,18205.376476,18205.376476
59274.73272199999,59274.73272199999,0,0,0,0,57843.306721999994,57843.306721999994
1304.7861523496001,1304.7861523496001,0,0,0,0,1304.777221416838,1304.7861523496001
36543.265454,36543.265454,0,0,0,0,35495.117454,35495.117454
24.6105366,24.6105366,0,0,0,0,24.6098374665,24.6105366
1043.3141901636,1043.3141901636,0,0,0,0,1043.25478602371,1043.3141901635997
10241.727878,10241.727878,0,0,0,0,9600.323878,9600.323878
702.8925323704001,702.8925323704001,0,0,0,0,702.88806377913,702.8925323704
2062.3008738514,2062.3008738514,0,0,0,0,1984.081691633678,1986.4227806513998
420.1806996514,420.1806996514,0,0,0,0,422.855873375854,422.99184979579996
